TYPE	PACKAGE	CHAR_KEY	SELF_KEY	NAME	HINT	LINE
SKILL	sp		weizhong		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299050
SKILL	sp		kuangfu		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299058
SKILL	sp		xinfu_lingren		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299108
SKILL	sp		xinfu_fujian		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299223
SKILL	sp		olfujian		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299254
SKILL	sp		xinfu_xionghuo		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299282
SKILL	sp		xinfu_shajue		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299463
SKILL	sp		jianjie		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299491
SKILL	sp		xinfu_yinshi		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299843
SKILL	sp		xinfu_chenghao		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299891
SKILL	sp		xinfu_wuniang		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	299984
SKILL	sp		xinfu_xushen		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	300023
SKILL	sp		xinfu_falu		if(trigger.num!=undefined&&trigger.num<0&&player.hp-trigger.num>1) player.logSkill('baobian');	300108
SKILL	sp		xinfu_dianhua		用不了this.combo，获取effect时ai被单独提出来this就丢失了（恼）	300185
SKILL	sp		zhenyi		用不了this.combo，获取effect时ai被单独提出来this就丢失了（恼）	300199
SKILL	sp		xinfu_zhennan		用不了this.combo，获取effect时ai被单独提出来this就丢失了（恼）	300364
SKILL	sp		xinyingshi		player.line(result.targets[0],'fire');	300398
SKILL	sp		xinfu_guolun		player.line(result.targets[0],'fire');	300514
SKILL	sp		xinfu_zhanji		player.line(result.targets[0],'fire');	300574
SKILL	sp		xinfu_songsang		player.line(result.targets[0],'fire');	300590
SKILL	sp		xinfu_jixu		player.line(result.targets[0],'fire');	300608
SKILL	sp		jixu_sha		player.line(result.targets[0],'fire');	300735
SKILL	sp		xinfu_sanwen		player.line(result.targets[0],'fire');	300764
SKILL	sp		xinfu_qiai		player.line(result.targets[0],'fire');	300819
SKILL	sp		xinfu_denglou		无牌可给，跳过	300866
SKILL	sp		xinfu_qinguo		无牌可给，跳过	300915
SKILL	sp		xinfu_jijun		无牌可给，跳过	300979
SKILL	sp		xinfu_fangtong		无牌可给，跳过	301043
SKILL	sp		xinfu_weilu		无牌可给，跳过	301177
SKILL	sp		xinfu_zengdao		无牌可给，跳过	301289
SKILL	sp		xinfu_zengdao2		无牌可给，跳过	301353
SKILL	sp		xinfu_guanwei		无牌可给，跳过	301377
SKILL	sp		xinfu_gongqing		无牌可给，跳过	301517
SKILL	sp		xinfu_andong		无牌可给，跳过	301553
SKILL	sp		xinfu_yingshi		无牌可给，跳过	301616
SKILL	sp		yingshi_heart		无牌可给，跳过	301659
SKILL	sp		yingshi_die		无牌可给，跳过	301675
SKILL	sp		xinfu_duanfa		无牌可给，跳过	301689
SKILL	sp		xinfu_youdi		无牌可给，跳过	301740
SKILL	sp		xinfu_guanchao		无牌可给，跳过	301790
SKILL	sp		xinfu_xunxian		无牌可给，跳过	301956
SKILL	sp		xinfu_kannan		无牌可给，跳过	302022
SKILL	sp		xinfu_tushe		无牌可给，跳过	302106
SKILL	sp		xinfu_limu		无牌可给，跳过	302205
SKILL	sp		oltaohuai		ol段煨 子右：R1+□🙌🏻😡↓→+□□□□😡🤜🏻power up！	302322
SKILL	sp2		starzunjian		星诸葛瑾	302470
SKILL	sp2		starhongya		星诸葛瑾	302547
SKILL	sp2		yanjiu		曹豹	302592
SKILL	sp2		poyin		曹豹	302640
SKILL	sp2		starxisong		星张松	302770
SKILL	sp2		starfanglang		开透视吧，不喜欢ai折磨人的话（）	302869
SKILL	sp2		starjunxi		星张郃	302959
SKILL	sp2		starjixian		星张郃	303047
SKILL	sp2		old_starjixian		星张郃	303086
SKILL	sp2		dcyuzheng		阎象	303185
SKILL	sp2		dcyxsuishi		阎象	303323
SKILL	sp2		dczijue		崔烈	303428
SKILL	sp2		dcchibi		崔烈	303518
SKILL	sp2		starzhenting		星蒋琬	303560
SKILL	sp2		starchiguo		星蒋琬	303663
SKILL	sp2		starchongwei		星太史慈	303773
SKILL	sp2		starchongzu		星太史慈	303817
SKILL	sp2		starduhai		星张让	303923
SKILL	sp2		starlingse		星张让	303998
SKILL	sp2		starjizhan		颜良	304043
SKILL	sp2		starcuxia		颜良	304114
SKILL	sp2		starlianzhan		文丑	304143
SKILL	sp2		starweiming		文丑	304284
SKILL	sp2		stardangchen		丁奉	304313
SKILL	sp2		starjianyu		丁奉	304429
SKILL	sp2		starzhiji		法正	304446
SKILL	sp2		staranji		法正	304523
SKILL	sp2		staranshu		荀彧	304601
SKILL	sp2		starkuangzuo		荀彧	304701
SKILL	sp2		starchengfeng		荀彧	304772
SKILL	sp2		startongyin		荀彧	304885
SKILL	sp2		dczhuiwang		马铁	304916
SKILL	sp2		dcquxian		马铁	304925
SKILL	sp2		dcyinbi		韩嵩	305001
SKILL	sp2		dcshuaiyan		韩嵩	305025
SKILL	sp2		dcshefu		侧肘	305084
SKILL	sp2		dcpigua		临时补丁，等有缘人重写卡牌ai吧	305212
SKILL	sp2		starzhongyan		星张昭	305254
SKILL	sp2		starjinglun		星张昭	305413
SKILL	sp2		starruijun		星孙坚	305438
SKILL	sp2		stargangyi		筛选目标中可狙敌人	305695
SKILL	sp2		xiongsuan		李傕郭汜	305760
SKILL	sp2		starweigu		星夏侯霸	305804
SKILL	sp2		starjuefa		星夏侯霸	305944
SKILL	sp2		starliangyan		张春华	306016
SKILL	sp2		starminghui		张春华	306122
SKILL	sp2		starxiaoyan		星袁绍	306210
SKILL	sp2		starzongshi		if(event.name=='logSkill'&&evt.skill!='starjiaowang') return false;	306260
SKILL	sp2		starjiaowang		return player.canUse(get.event().cardx,target);	306383
SKILL	sp2		staraoshi		return player.canUse(get.event().cardx,target);	306410
SKILL	sp2		starweilin		星董卓	306476
SKILL	sp2		starzhangrong		星董卓	306491
SKILL	sp2		starhaoshou		星董卓	306621
SKILL	sp2		starcanxi		星袁术	306690
SKILL	sp2		starpizhi		星袁术	306910
SKILL	sp2		starzhonggu		星袁术	306943
SKILL	sp2		starsujun		星曹仁	306957
SKILL	sp2		starlifeng		星曹仁	306983
SKILL	sp2		starsaying		星孙尚香	307094
SKILL	sp2		starjiaohao		星孙尚香	307240
SKILL	sp2		dcjuexiang		十周年嵇康	307330
SKILL	sp2		dccanyun		十周年嵇康	307360
SKILL	sp2		dcjiaoxia		董翓	307450
SKILL	sp2		dchumei		董翓	307574
SKILL	sp2		dcdanji		魏关羽	307721
SKILL	sp2		dcnuchen		魏关羽	307771
SKILL	sp2		dclibang		孟达	307848
SKILL	sp2		dcwujie		孟达	307961
SKILL	sp2		dcxiuwen		关宁	308014
SKILL	sp2		oldlongsong		关宁	308027
SKILL	sp2		dclongsong		game.log(player,'获得了技能','#g'+str);	308137
SKILL	sp2		longsong		delete player.storage[key];	308243
SKILL	sp2		dcmoukui		伏完	308384
SKILL	sp2		dcniji		孙桓	308503
SKILL	sp2		dctingxian		孙狼	308566
SKILL	sp2		dcbenshi		孙狼	308592
SKILL	sp2		dccuichuan		是仪	308636
SKILL	sp2		dczhengxu		是仪	308702
SKILL	sp2		dczuojian		是仪	308792
SKILL	sp2		dcdeshi		胡金定	308876
SKILL	sp2		dcwuyuan		胡金定	308905
SKILL	sp2		dcdouzhen		李异谢旌	308968
SKILL	sp2		dcjinjian		穆顺	309071
SKILL	sp2		dcshizhao		穆顺	309117
SKILL	sp2		dcfuning		赵俨	309157
SKILL	sp2		dcbingji		赵俨	309173
SKILL	sp2		dcruizhan		王威	309284
SKILL	sp2		dcshilie		王威	309357
SKILL	sp2		dcchongyi		胡班	309507
SKILL	sp2		dcxiaoxi		牛辅	309633
SKILL	sp2		xiongrao		牛辅	309749
SKILL	sp2		dunxi		卞喜	309804
SKILL	sp2		dcditing		冯方	309895
SKILL	sp2		dcbihuo		冯方	309997
SKILL	sp2		piaoping		秦宜禄	310068
SKILL	sp2		tuoxian		秦宜禄	310097
SKILL	sp2		zhuili		秦宜禄	310190
SKILL	sp2		choutao		闫柔	310214
SKILL	sp2		xiangshu		闫柔	310301
SKILL	sp2		dczhanyi		朱灵	310344
SKILL	sp2		yijiao		李采薇	310573
SKILL	sp2		qibie		李采薇	310649
SKILL	sp2		channi		严夫人	310666
SKILL	sp2		nifu		严夫人	310784
SKILL	sp2		xiongmang		郝萌	310801
SKILL	sp2		heqia		庞德公	310899
SKILL	sp2		yinyi		庞德公	311055
SKILL	sp2		jieliang		韩猛	311091
SKILL	sp2		quanjiu		韩猛	311160
SKILL	sp2		fuyuan		辛评	311189
SKILL	sp2		zhongjie		辛评	311213
SKILL	sp2		tianze		张宁	311236
SKILL	sp2		difa		张宁	311313
SKILL	sp2		chaofeng		童渊	311416
SKILL	sp2		chuanshu		童渊	311479
SKILL	sp2		chuanyun		童渊	311526
SKILL	sp2		jinghe		南华老仙	311542
SKILL	sp2		gongxiu		南华老仙	311625
SKILL	sp2		nhyinbing		南华老仙	311695
SKILL	sp2		nhhuoqi		南华老仙	311722
SKILL	sp2		nhguizhu		南华老仙	311759
SKILL	sp2		nhxianshou		南华老仙	311768
SKILL	sp2		nhlundao		南华老仙	311787
SKILL	sp2		nhguanyue		南华老仙	311804
SKILL	sp2		nhyanzheng		南华老仙	311820
SKILL	sp2		xinxingluan		樊稠	311874
SKILL	sp2		rexingluan		樊稠	312039
SKILL	sp2		yise		杜夫人	312105
SKILL	sp2		shunshi		杜夫人	312212
SKILL	sp2		xianwei		杜夫人	312299
SKILL	sp2		rehuoshui		杜夫人	312400
SKILL	sp2		reqingcheng		杜夫人	312459
SKILL	sp2		koulve		丘力居	312485
SKILL	sp2		qljsuiren		丘力居	312538
SKILL	sp2		redaoji		胡车儿	312589
SKILL	sp2		redaoji2		胡车儿	312652
SKILL	sp2		fuzhong		胡车儿	312671
SKILL	sp2		xuezhao		董承	312741
SKILL	sp2		kangge		唐姬	312848
SKILL	sp2		jielie		唐姬	312951
SKILL	sp2		dangzai		张横	313004
SKILL	sp2		liangjue		张横	313059
SKILL	sp2		langmie		狼灭	313104
SKILL	sp2		langmie_damage		狼灭	313131
SKILL	sp2		recuorui		牛金	313163
SKILL	sp2		reliewei		牛金	313201
SKILL	sp2		mouni		张邈	313213
SKILL	sp2		mouni2		张邈	313295
SKILL	sp2		zongfan		张邈	313310
SKILL	sp2		zhangu		张邈	313372
SKILL	sp2		lulve		梁兴	313397
SKILL	sp2		lxzhuixi		梁兴	313472
SKILL	sp2		reyirang		陶谦和曹嵩	313492
SKILL	sp2		cslilu		陶谦和曹嵩	313525
SKILL	sp2		csyizheng		陶谦和曹嵩	313594
SKILL	sp2		csyizheng2		陶谦和曹嵩	313620
SKILL	sp2		reyixiang		陶谦和曹嵩	313647
SKILL	sp2		yangzhong		赵忠	313731
SKILL	sp2		huangkong		赵忠	313770
SKILL	sp2		hfjieying		赵忠	313784
SKILL	sp2		hfjieying2		赵忠	313804
SKILL	sp2		hfjieying3		赵忠	313883
SKILL	sp2		weipo		赵忠	313895
SKILL	sp2		weipo2		赵忠	313912
SKILL	sp2		refuqi		赵忠	313938
SKILL	sp2		zhuide		赵忠	313957
SKILL	sp2		juntun		赵忠	313992
SKILL	sp2		jiaojie		赵忠	314004
SKILL	sp2		decadewuniang		赵忠	314031
SKILL	sp2		minsi		赵忠	314068
SKILL	sp2		minsi2		赵忠	314136
SKILL	sp2		jijing		赵忠	314169
SKILL	sp2		cixiao		赵忠	314236
SKILL	sp2		panshi		赵忠	314312
SKILL	sp2		panshi_damage		赵忠	314389
SKILL	sp2		xianshuai		赵忠	314415
SKILL	sp2		decadexushen		赵忠	314432
SKILL	sp2		decadexushen2		赵忠	314451
SKILL	sp2		decadezhennan		赵忠	314491
SKILL	sp2		yujue		赵忠	314519
SKILL	sp2		zhihu		赵忠	314638
SKILL	sp2		tuxing		赵忠	314649
SKILL	sp2		gongjian		赵忠	314678
SKILL	sp2		kuimang		赵忠	314740
SKILL	sp2		rexiemu		赵忠	314751
SKILL	sp2		rexiemu2		赵忠	314779
SKILL	sp2		rexiemu3		赵忠	314795
SKILL	sp2		heli		赵忠	314812
SKILL	sp2		moying		赵忠	314858
SKILL	sp2		juanhui		moying2: {},	314922
SKILL	sp2		juanhui2		moying2: {},	314943
SKILL	sp2		juanhui3		moying2: {},	315068
SKILL	sp2		mubing		moying2: {},	315108
SKILL	sp2		ziqu		if(card.name!='tengjia'&&get.position(card)=='e'&&get.equipValue(card,player)<=0) return 14;	315242
SKILL	sp2		mubing_rewrite		if(card.name!='tengjia'&&get.position(card)=='e'&&get.equipValue(card,player)<=0) return 14;	315297
SKILL	sp2		diaoling		if(card.name!='tengjia'&&get.position(card)=='e'&&get.equipValue(card,player)<=0) return 14;	315306
SKILL	sp2		xiying		官渡之战	315337
SKILL	sp2		xiying2		官渡之战	315419
SKILL	sp2		gangzhi		官渡之战	315434
SKILL	sp2		beizhan		官渡之战	315487
SKILL	sp2		beizhan2		官渡之战	315520
SKILL	sp2		fenglve		官渡之战	315534
SKILL	sp2		fenglve2		官渡之战	315618
SKILL	sp2		mouzhi		官渡之战	315650
SKILL	sp2		mouzhi2		官渡之战	315730
SKILL	sp2		yuanlve		官渡之战	315756
SKILL	sp2		spshicai		吕旷吕翔和淳于琼和官渡哔哔机	315837
SKILL	sp2		spshicai_mark		吕旷吕翔和淳于琼和官渡哔哔机	315877
SKILL	sp2		spshicai2		吕旷吕翔和淳于琼和官渡哔哔机	315886
SKILL	sp2		spfushi		吕旷吕翔和淳于琼和官渡哔哔机	315901
SKILL	sp2		zezhu		吕旷吕翔和淳于琼和官渡哔哔机	315906
SKILL	sp2		chenggong		吕旷吕翔和淳于琼和官渡哔哔机	315973
SKILL	sp2		cangchu		吕旷吕翔和淳于琼和官渡哔哔机	315999
SKILL	sp2		sushou		吕旷吕翔和淳于琼和官渡哔哔机	316048
SKILL	sp2		liangying		吕旷吕翔和淳于琼和官渡哔哔机	316115
SKILL	sp2		liehou		吕旷吕翔和淳于琼和官渡哔哔机	316152
SKILL	sp2		qigong		吕旷吕翔和淳于琼和官渡哔哔机	316232
SKILL	sp2		spjiedao		和沙摩柯一起上线的新服三将	316290
SKILL	sp2		biaozhao		和沙摩柯一起上线的新服三将	316352
SKILL	sp2		biaozhao2		和沙摩柯一起上线的新服三将	316396
SKILL	sp2		biaozhao3		和沙摩柯一起上线的新服三将	316439
SKILL	sp2		yechou		和沙摩柯一起上线的新服三将	316484
SKILL	sp2		yechou2		和沙摩柯一起上线的新服三将	316519
SKILL	sp2		yanjiao		和沙摩柯一起上线的新服三将	316534
SKILL	sp2		yanjiao2		和沙摩柯一起上线的新服三将	316667
SKILL	sp2		xingshen		和沙摩柯一起上线的新服三将	316679
SKILL	sp2		pingjian		和沙摩柯一起上线的新服三将	316700
SKILL	sp2		pingjian_use		if(name) lib.skill.rehuashen.createAudio(name,result.control,'xushao');	316833
SKILL	sp2		pingjian_check		if(name) lib.skill.rehuashen.createAudio(name,result.control,'xushao');	316970
SKILL	sp2		pingjian_check2		if(name) lib.skill.rehuashen.createAudio(name,result.control,'xushao');	317002
SKILL	sp2		songshu		伊籍在标包 不会移动	317042
SKILL	sp2		sibian		伊籍在标包 不会移动	317105
SKILL	sp2		lslixun		伊籍在标包 不会移动	317155
SKILL	sp2		lslixun_fate		伊籍在标包 不会移动	317170
SKILL	sp2		lskuizhu		伊籍在标包 不会移动	317213
SKILL	sp2		xpchijie		伊籍在标包 不会移动	317299
SKILL	sp2		xpchijie2		伊籍在标包 不会移动	317330
SKILL	sp2		yinju		伊籍在标包 不会移动	317353
SKILL	sp2		yinju2		伊籍在标包 不会移动	317384
SKILL	sp2		rewenji		伊籍在标包 不会移动	317441
SKILL	sp2		spwenji		伊籍在标包 不会移动	317501
SKILL	sp2		sptunjiang		伊籍在标包 不会移动	317561
SKILL	sp2		bingzhao		伊籍在标包 不会移动	317583
SKILL	sp2		baijia		伊籍在标包 不会移动	317628
SKILL	sp2		bmcanshi		伊籍在标包 不会移动	317655
SKILL	sp2		guju		伊籍在标包 不会移动	317730
SKILL	sp2		zongkui		伊籍在标包 不会移动	317758
SKILL	sp2		xinfu_langxi		伊籍在标包 不会移动	317823
SKILL	sp2		xinfu_yisuan		伊籍在标包 不会移动	317862
SKILL	sp2		xinfu_xingluan		伊籍在标包 不会移动	317886
SKILL	sp2		xinfu_lveming		伊籍在标包 不会移动	317911
SKILL	sp2		xinfu_tunjun		伊籍在标包 不会移动	317982
SKILL	sp2		xinfu_tanbei		伊籍在标包 不会移动	318043
SKILL	sp2		tanbei_effect3		伊籍在标包 不会移动	318082
SKILL	sp2		xinfu_sidao		伊籍在标包 不会移动	318102
SKILL	sp2		xinfu_sidaox		伊籍在标包 不会移动	318149
SKILL	sp2		tanbei_effect1		伊籍在标包 不会移动	318171
SKILL	sp2		tanbei_effect2		伊籍在标包 不会移动	318174
SKILL	sp2		xinfu_tunan		伊籍在标包 不会移动	318177
SKILL	sp2		xinfu_bijing		伊籍在标包 不会移动	318230
SKILL	sp2		xinfu_zhenxing		伊籍在标包 不会移动	318303
SKILL	sp2		xinfu_qianxin		伊籍在标包 不会移动	318345
SKILL	sp2		xinfu_qianxin2		伊籍在标包 不会移动	318412
SKILL	sp2		xinfu_fuhai		伊籍在标包 不会移动	318486
SKILL	sp2		xz_xunxun		伊籍在标包 不会移动	318595
SKILL	sp2		xinfu_xingzhao		priority:10,	318639
SKILL	sp2		xinfu_xingzhao2		priority:10,	318689
SKILL	sp2		xinfu_xingzhao3		priority:10,	318705
SKILL	sp2		xinfu_dianhu		priority:10,	318720
SKILL	sp2		xinfu_dianhu2		priority:10,	318787
SKILL	sp2		xinfu_jianji		priority:10,	318817
SKILL	sp2		xinfu_lianpian		priority:10,	318844
SKILL	sp2		fengshi		糜芳傅士仁	318925
SKILL	sp2		dcmffengshi		糜芳傅士仁	319037
SKILL	sp2		mffengshi		糜芳傅士仁	319079
SKILL	standard		stdqingjiao		主公吕布	319159
SKILL	standard		stdxiaoguo		标准版乐进	319174
SKILL	standard		stdshushen		标准版甘夫人	319245
SKILL	standard		stdkuangfu		标准版甘夫人	319268
SKILL	standard		rewangzun		标准版甘夫人	319295
SKILL	standard		rewangzun2		标准版甘夫人	319332
SKILL	standard		retongji		标准版甘夫人	319341
SKILL	standard		hujia		标准版甘夫人	319399
SKILL	standard		jianxiong		标准版甘夫人	319484
SKILL	standard		fankui		标准版甘夫人	319513
SKILL	standard		guicai		标准版甘夫人	319544
SKILL	standard		ganglie		技能的logSkill跟着打出牌走 不进行logSkill	319626
SKILL	standard		ganglie_three		if(get.tag(card,'damage')&&get.damageEffect(target,player,player)>0) return [1,0,0,-1.5];	319695
SKILL	standard		tuxi		if(get.tag(card,'damage')&&get.damageEffect(target,player,player)>0) return [1,0,0,-1.5];	319760
SKILL	standard		luoyi		if(get.tag(card,'damage')&&get.damageEffect(target,player,player)>0) return [1,0,0,-1.5];	319802
SKILL	standard		luoyi2		if(get.tag(card,'damage')&&get.damageEffect(target,player,player)>0) return [1,0,0,-1.5];	319823
SKILL	standard		tiandu		if(get.tag(card,'damage')&&get.damageEffect(target,player,player)>0) return [1,0,0,-1.5];	319838
SKILL	standard		yiji		if(get.mode()=='guozhan') return false;	319860
SKILL	standard		luoshen		if(get.mode()=='guozhan') return false;	319992
SKILL	standard		qingguo		if(get.mode()=='guozhan') return false;	320051
SKILL	standard		rende		if(get.mode()=='guozhan') return false;	320114
SKILL	standard		rende1		let num = 0;	320225
SKILL	standard		jijiang		let num = 0;	320233
SKILL	standard		jijiang1		let num = 0;	320265
SKILL	standard		jijiang3		let num = 0;	320335
SKILL	standard		wusheng		let num = 0;	320347
SKILL	standard		zhongyi		let num = 0;	320400
SKILL	standard		zhongyi2		let num = 0;	320424
SKILL	standard		paoxiao		let num = 0;	320444
SKILL	standard		guanxing		let num = 0;	320482
SKILL	standard		kongcheng		let num = 0;	320500
SKILL	standard		kongcheng1		let num = 0;	320524
SKILL	standard		longdan		let num = 0;	320544
SKILL	standard		mashu		let num = 0;	320642
SKILL	standard		feiying		let num = 0;	320649
SKILL	standard		tieji		let num = 0;	320656
SKILL	standard		jizhi		let num = 0;	320700
SKILL	standard		qicai		let num = 0;	320720
SKILL	standard		zhiheng		let num = 0;	320729
SKILL	standard		jiuyuan		let num = 0;	320775
SKILL	standard		qixi		let num = 0;	320796
SKILL	standard		keji		let num = 0;	320816
SKILL	standard		kurou		let num = 0;	320839
SKILL	standard		yingzi		let num = 0;	320869
SKILL	standard		fanjian		let num = 0;	320884
SKILL	standard		guose		let num = 0;	320952
SKILL	standard		liuli		let num = 0;	320971
SKILL	standard		qianxun		let num = 0;	321069
SKILL	standard		lianying		let num = 0;	321079
SKILL	standard		xiaoji		let num = 0;	321120
SKILL	standard		jieyin		let num = 0;	321150
SKILL	standard		qingnang		let num = 0;	321202
SKILL	standard		jijiu		let num = 0;	321235
SKILL	standard		wushuang		let num = 0;	321277
SKILL	standard		wushuang1		let num = 0;	321286
SKILL	standard		wushuang2		priority:-1,	321324
SKILL	standard		zhanshen		priority:-1,	321367
SKILL	standard		shenji		priority:-1,	321388
SKILL	standard		lijian		priority:-1,	321406
SKILL	standard		biyue		priority:-1,	321461
SKILL	standard		yaowu		priority:-1,	321470
SKILL	standard		new_jiangchi		priority:-1,	321494
SKILL	standard		new_jiangchi3		priority:-1,	321550
SKILL	standard		xinfu_jijie		priority:-1,	321574
SKILL	standard		xinfu_jiyuan		priority:-1,	321623
SKILL	sxrm		sxrmjiehuo		魔周瑜	321674
SKILL	sxrm		sxrmxianger		魔周瑜	321714
SKILL	sxrm		sxrmmieguo		魔周瑜	321844
SKILL	sxrm		sxrmjiaozong		嗔孙尚香	321956
SKILL	sxrm		sxrmfusui		嗔孙尚香	322014
SKILL	sxrm		sxrmbiyi		单独处理因【妇随】失去的技能init，（不失去【比翼】情况再次【妇随】，如【中流】刷新，是不会二次触发init的，详见player.addSkill）	322095
SKILL	sxrm		sxrmxiezhong		嗔张昭	322154
SKILL	sxrm		sxrmqishi		嗔张昭	322348
SKILL	sxrm		sxrmwanli		嗔鲁肃	322428
SKILL	sxrm		sxrmlishui		嗔鲁肃	322564
SKILL	sxrm		sxrmlanjiao		嗔曹操	322621
SKILL	sxrm		sxrmbingqu		嗔诸葛亮	322710
SKILL	sxrm		sxrmfanxin		嗔诸葛亮	322856
SKILL	sxrm		sxrmfubei		嗔贾华	322931
SKILL	sxrm		sxrmdancui		移除节点，移除标记和清除记录	323165
SKILL	sxrm		sxrmzhaduo		嗔赵云	323245
SKILL	sxrm		sxrmyangbei		嗔曹仁	323313
SKILL	sxrm		sxrmyinfeng		嗔曹仁	323386
SKILL	sxrm		sxrmhanguo		关羽	323484
SKILL	sxrm		sxrmweiwo		关羽	323693
SKILL	sxrm		old_wushen		关羽	323936
SKILL	sxrm		sxrmyinmou		关银屏	323979
SKILL	sxrm		sxrmquchi		关银屏	324053
SKILL	sxrm		sxrmsuwu		于禁	324079
SKILL	sxrm		sxrmrenwang		于禁	324188
SKILL	sxrm		sxrmhuoe		糜芳	324215
SKILL	sxrm		sxrmtanduo		糜芳	324315
SKILL	sxrm		sxrmhuaibing		寇封	324331
SKILL	sxrm		sxrmchanyu		陆逊	324471
SKILL	sxrm		sxrmcongfeng		陆逊	324571
